max temp,mean temp,min temp,snow on grnd (cm),total precip (mm),total rain (mm),total snow (cm),total count,year,day 
15.7,8.2,0.7,0.0,0.0,0.0,0.0,1,3,113
20.1,17.0,13.8,0.0,8.3,8.3,0.0,2,5,130
22.5,17.3,12.0,0.0,0.0,0.0,0.0,2,7,165
6.3,4.0,1.6,0.0,35.5,35.5,0.0,0,1,333
26.0,20.0,14.0,0.0,0.0,0.0,0.0,2,6,263
26.0,21.0,16.0,0.0,0.0,0.0,0.0,2,6,146
25.6,17.9,10.2,0.0,0.0,0.0,0.0,2,3,207
12.0,4.8,-2.5,0.0,0.0,0.0,0.0,1,6,115
23.0,17.0,11.0,0.0,16.0,16.0,0.0,2,7,166
-7.2,-14.6,-22.0,38.0,0.0,0.0,0.0,0,6,49
27.5,22.5,17.4,0.0,0.0,0.0,0.0,2,3,241
12.0,3.5,-5.0,33.0,15.2,15.2,0.0,0,3,30
29.0,24.1,19.2,0.0,34.2,34.2,0.0,2,4,248
7.6,3.2,-1.3,0.0,0.0,0.0,0.0,1,5,319
17.1,10.0,2.9,0.0,1.4,1.4,0.0,0,1,113
23.8,14.5,5.1,0.0,0.0,0.0,0.0,2,5,270
29.5,23.3,17.0,0.0,0.0,0.0,0.0,2,7,199
8.5,5.3,2.0,0.0,2.4,2.4,0.0,1,7,95
-6.0,-7.4,-8.8,13.0,0.8,0.0,1.6,0,1,29
7.6,1.9,-3.9,35.0,0.0,0.0,0.0,0,5,69
22.6,20.0,17.4,0.0,0.8,0.8,0.0,2,5,156
14.2,9.9,5.5,0.0,2.0,2.0,0.0,1,4,119
-4.2,-6.4,-8.6,10.0,0.0,0.0,0.0,0,5,19
26.1,20.6,15.0,0.0,7.0,7.0,0.0,2,5,206
-4.0,-9.8,-15.5,44.0,0.0,0.0,0.0,0,4,46
12.3,4.4,-3.6,14.0,2.6,2.6,0.0,0,5,92
24.5,16.0,7.4,0.0,7.4,7.4,0.0,0,0,125
26.0,19.3,12.6,0.0,0.0,0.0,0.0,2,2,191
6.0,3.1,0.1,14.0,0.0,0.0,0.0,0,0,59
25.6,19.7,13.7,0.0,2.7,2.7,0.0,1,0,173
17.2,9.4,1.6,0.0,3.0,3.0,0.0,0,2,339
20.5,17.3,14.0,0.0,0.0,0.0,0.0,2,7,236
21.3,15.9,10.4,0.0,0.4,0.4,0.0,2,4,132
29.6,20.1,10.5,0.0,1.6,1.6,0.0,1,5,138
-4.5,-6.0,-7.5,54.0,0.3,0.0,0.3,0,3,61
12.5,8.1,3.7,0.0,0.0,0.0,0.0,1,5,275
27.5,21.0,14.4,0.0,0.0,0.0,0.0,1,2,236
26.5,21.5,16.5,0.0,0.0,0.0,0.0,2,3,244
19.5,13.4,7.2,0.0,0.0,0.0,0.0,1,5,284
,,,,,,,2,8,278
2.5,-2.7,-7.8,0.0,0.0,0.0,0.0,0,0,332
6.0,3.0,0.0,0.0,16.4,16.4,0.0,1,7,305
3.3,1.9,0.5,6.0,0.0,0.0,0.0,0,6,35
23.5,18.2,12.8,0.0,0.0,0.0,0.0,2,3,228
3.5,1.5,-0.5,12.0,0.0,0.0,0.0,0,8,28
6.3,3.6,0.9,31.0,0.0,0.0,0.0,0,6,68
-18.2,-20.8,-23.4,39.0,0.0,0.0,0.0,0,5,54
7.8,5.4,3.0,0.0,0.8,0.8,0.0,1,3,300
-7.2,-14.6,-22.0,38.0,0.0,0.0,0.0,0,6,49
-9.5,-13.0,-16.4,29.0,0.0,0.0,0.0,0,4,8
15.2,13.1,11.0,0.0,0.0,0.0,0.0,1,5,279
16.0,6.7,-2.7,3.0,3.8,3.8,0.0,0,4,100
27.0,22.0,17.0,0.0,14.6,14.6,0.0,2,7,192
3.0,1.5,0.0,21.0,0.4,0.4,0.0,0,7,21
8.7,4.2,-0.3,0.0,0.0,0.0,0.0,1,2,96
-5.5,-9.0,-12.5,22.0,0.0,0.0,0.0,0,7,15
23.0,16.5,10.0,0.0,11.6,11.6,0.0,1,7,277
-8.9,-15.7,-22.5,10.0,0.0,0.0,0.0,0,5,21
2.5,1.5,0.5,7.0,16.6,15.6,2.0,0,8,330
11.6,6.8,2.0,0.0,0.0,0.0,0.0,1,3,107
13.0,9.0,5.0,0.0,0.6,0.6,0.0,1,3,293
21.0,14.0,7.0,0.0,3.2,3.2,0.0,2,8,271
13.3,8.4,3.4,0.0,4.4,4.4,0.0,0,1,331
-6.3,-11.0,-15.7,10.0,0.0,0.0,0.0,0,6,23
13.0,10.8,8.5,0.0,0.0,0.0,0.0,2,6,160
2.0,-1.3,-4.5,12.0,0.4,0.0,1.0,0,8,68
25.6,19.6,13.5,0.0,0.0,0.0,0.0,1,3,160
11.5,9.0,6.5,0.0,2.4,2.4,0.0,1,1,307
29.0,25.0,21.0,0.0,2.6,2.6,0.0,2,8,169
31.3,25.5,19.7,0.0,0.2,0.2,0.0,1,2,197
9.8,8.1,6.4,0.0,0.0,0.0,0.0,1,5,287
18.3,14.8,11.3,0.0,0.4,0.4,0.0,1,3,289
23.0,18.6,14.1,0.0,0.0,0.0,0.0,2,4,252
17.9,14.1,10.3,0.0,0.0,0.0,0.0,2,2,152
3.0,0.3,-2.5,0.0,0.0,0.0,0.0,1,8,91
-6.0,-7.0,-8.0,6.0,0.0,0.0,0.0,1,7,331
26.5,17.3,8.0,0.0,0.0,0.0,0.0,2,6,248
9.0,6.0,3.0,0.0,7.0,7.0,0.0,1,6,324
20.0,16.2,12.3,0.0,11.8,11.8,0.0,0,0,256
-7.0,-11.8,-16.6,39.0,0.0,0.0,0.0,0,4,41
-7.4,-14.1,-20.8,10.0,0.0,0.0,0.0,0,5,22
1.5,-3.4,-8.2,26.0,0.0,0.0,0.0,0,6,60
-6.0,-13.3,-20.5,17.0,0.0,0.0,0.0,0,7,64
17.0,8.8,0.5,0.0,15.8,15.8,0.0,1,7,105
-6.0,-14.7,-23.3,8.0,1.3,0.0,4.0,0,2,4
25.8,19.5,13.2,0.0,0.0,0.0,0.0,1,5,234
5.0,4.5,4.0,0.0,0.0,0.0,0.0,1,6,314
27.0,21.5,16.0,0.0,0.0,0.0,0.0,2,6,220
25.0,21.6,18.2,0.0,0.0,0.0,0.0,1,1,227
5.4,-0.9,-7.2,38.0,2.4,2.1,0.3,0,6,51
23.5,19.3,15.0,0.0,9.0,9.0,0.0,2,6,266
18.2,12.2,6.2,0.0,0.0,0.0,0.0,2,5,120
26.7,21.6,16.4,0.0,0.0,0.0,0.0,2,4,160
3.0,0.8,-1.5,3.0,0.2,0.0,0.2,1,6,83
23.9,20.6,17.2,0.0,0.0,0.0,0.0,2,4,208
1.4,-0.1,-1.6,2.0,1.5,0.0,1.5,0,1,336
22.5,14.3,6.0,0.0,0.0,0.0,0.0,2,6,280
9.4,7.2,4.9,0.0,2.5,2.5,0.0,2,5,282
-6.8,-12.9,-18.9,15.0,0.0,0.0,0.0,0,3,333
14.4,7.7,0.9,0.0,6.2,6.2,0.0,1,4,308
30.0,25.3,20.5,0.0,2.4,2.4,0.0,2,6,238
6.5,3.5,0.5,14.0,0.0,0.0,0.0,1,7,80
30.5,23.0,15.5,0.0,8.2,8.2,0.0,2,6,209
9.0,-0.3,-9.5,56.0,0.0,0.0,0.0,1,7,49
10.5,2.8,-5.0,31.0,7.2,7.2,0.0,0,8,11
8.4,5.0,1.5,0.0,12.8,12.8,0.0,0,3,98
17.0,12.0,7.0,0.0,0.0,0.0,0.0,2,7,244
15.2,10.4,5.5,0.0,0.0,0.0,0.0,2,5,277
30.0,20.0,10.0,0.0,0.0,0.0,0.0,2,8,200
-4.0,-5.8,-7.5,19.0,0.0,0.0,0.0,0,6,365
-2.5,-10.5,-18.5,18.0,8.6,0.0,8.6,0,6,366
-5.5,-10.3,-15.0,7.0,0.0,0.0,0.0,0,8,347
20.2,12.7,5.2,0.0,0.0,0.0,0.0,1,0,110
27.1,23.8,20.5,0.0,1.1,1.1,0.0,2,4,243
5.5,0.0,-5.5,7.0,0.0,0.0,0.0,1,7,89
23.5,21.3,19.0,0.0,0.0,0.0,0.0,1,7,231
30.3,20.5,10.6,0.0,0.0,0.0,0.0,2,2,193
-14.0,-17.0,-20.0,11.0,0.0,0.0,0.0,0,7,70
6.6,2.8,-1.0,0.0,0.0,0.0,0.0,1,4,304
27.7,20.6,13.5,0.0,8.2,8.2,0.0,2,4,193
-5.0,-6.3,-7.5,13.0,0.2,0.0,0.6,0,6,363
7.4,4.6,1.8,0.0,0.0,0.0,0.0,1,2,286
17.1,11.6,6.0,0.0,0.2,0.2,0.0,0,2,303
-14.5,-20.8,-27.0,33.0,0.6,0.0,1.5,0,3,359
-0.9,-7.8,-14.7,25.0,0.0,0.0,0.0,0,5,78
21.2,20.1,19.0,0.0,69.3,69.3,0.0,2,4,175
6.0,0.8,-4.5,9.0,0.0,0.0,0.0,0,8,81
25.5,22.3,19.0,0.0,7.6,7.6,0.0,1,6,225
26.0,22.0,18.0,0.0,0.0,0.0,0.0,2,7,227
5.6,2.2,-1.3,9.0,0.0,0.0,0.0,1,4,99
13.0,11.5,10.0,0.0,28.6,28.6,0.0,2,3,157
13.2,8.3,3.4,0.0,0.0,0.0,0.0,1,5,105
-5.5,-15.3,-25.0,26.0,0.0,0.0,0.0,1,7,9
7.0,3.0,-1.0,0.0,4.6,4.6,0.0,0,8,93
26.0,19.7,13.4,0.0,0.0,0.0,0.0,1,5,247
-1.5,-3.8,-6.0,37.0,0.0,0.0,0.0,0,4,33
17.2,11.7,6.2,0.0,0.0,0.0,0.0,1,4,266
16.5,8.6,0.7,0.0,0.0,0.0,0.0,1,1,306
16.6,14.8,12.9,0.0,0.3,0.3,0.0,2,3,277
23.3,17.1,10.9,0.0,0.0,0.0,0.0,1,0,166
22.0,14.8,7.5,0.0,1.9,1.9,0.0,1,5,132
0.3,-9.8,-19.9,43.0,0.0,0.0,0.0,0,3,7
3.0,0.3,-2.5,0.0,0.0,0.0,0.0,1,8,91
13.0,8.6,4.1,0.0,0.0,0.0,0.0,1,4,295
18.5,14.8,11.0,0.0,2.2,2.2,0.0,1,8,157
-0.1,-0.7,-1.3,52.0,0.3,0.0,0.3,0,3,60
10.6,8.5,6.3,0.0,6.0,6.0,0.0,1,5,289
24.8,20.5,16.2,0.0,0.0,0.0,0.0,2,5,233
28.5,21.3,14.0,0.0,0.0,0.0,0.0,2,4,221
-3.7,-10.1,-16.4,36.0,0.0,0.0,0.0,0,4,34
0.0,-1.8,-3.6,0.0,1.3,0.0,2.0,1,1,335
5.4,-0.9,-7.2,38.0,2.4,2.1,0.3,0,6,51
2.4,-0.7,-3.7,0.0,7.0,7.0,0.0,0,4,105
-10.0,-12.9,-15.8,0.0,0.0,0.0,0.0,0,4,364
-3.2,-6.1,-9.0,7.0,0.7,0.0,0.7,0,4,356
1.5,0.5,-0.5,5.0,0.0,0.0,0.0,0,3,340
4.0,2.5,1.0,20.0,13.0,13.0,0.0,0,8,51
-10.0,-13.5,-17.0,32.0,0.0,0.0,0.0,1,7,40
27.0,18.5,10.0,0.0,2.2,2.2,0.0,2,8,122
25.5,22.1,18.7,0.0,10.0,10.0,0.0,2,4,164
23.4,18.9,14.3,0.0,30.3,30.3,0.0,2,5,145
-9.5,-15.5,-21.4,7.0,2.7,0.0,3.0,0,5,6
0.4,-1.9,-4.2,23.0,0.0,0.0,0.0,0,2,29
28.7,22.0,15.3,0.0,0.0,0.0,0.0,2,5,261
32.5,25.0,17.5,0.0,0.0,0.0,0.0,2,6,172
22.8,20.8,18.8,0.0,0.0,0.0,0.0,1,2,241
4.7,1.1,-2.6,0.0,12.6,11.0,1.6,1,5,360
15.0,12.7,10.4,0.0,0.0,0.0,0.0,1,5,273
-16.5,-17.4,-18.3,10.0,0.0,0.0,0.0,0,6,42
2.0,0.0,-2.0,26.0,0.0,0.0,0.0,1,7,19
17.0,10.3,3.5,0.0,0.0,0.0,0.0,2,6,269
29.0,21.0,13.0,0.0,0.0,0.0,0.0,2,6,182
29.0,24.1,19.2,0.0,34.2,34.2,0.0,2,4,248
-3.5,-9.0,-14.5,7.0,0.0,0.0,0.0,0,4,354
22.5,14.5,6.5,0.0,3.0,3.0,0.0,2,8,124
-2.7,-6.0,-9.3,0.0,0.0,0.0,0.0,0,1,84
11.7,10.2,8.7,0.0,9.8,9.8,0.0,1,4,112
-9.1,-14.3,-19.5,20.0,0.6,0.0,1.5,0,3,349
16.8,10.8,4.8,0.0,0.0,0.0,0.0,1,5,104
-0.5,-5.5,-10.5,0.0,0.0,0.0,0.0,0,1,85
-1.2,-5.1,-9.0,19.0,0.0,0.0,0.0,0,4,16
4.0,-5.3,-14.5,20.0,0.0,0.0,0.0,1,7,16
17.0,10.3,3.5,0.0,1.2,1.2,0.0,2,6,270
31.0,24.5,18.0,0.0,0.0,0.0,0.0,2,3,195
24.4,18.1,11.7,0.0,0.0,0.0,0.0,2,3,227
23.7,18.4,13.1,0.0,0.0,0.0,0.0,1,0,230
30.1,23.8,17.5,0.0,0.0,0.0,0.0,2,4,180
31.5,26.9,22.2,0.0,24.1,24.1,0.0,2,2,218
25.5,19.0,12.5,0.0,0.0,0.0,0.0,2,4,173
-4.0,-6.3,-8.5,54.0,0.0,0.0,0.0,0,3,62
-6.0,-7.1,-8.2,32.0,0.0,0.0,0.0,0,3,357
-18.2,-20.8,-23.4,39.0,0.0,0.0,0.0,0,5,54
6.5,4.8,3.0,0.0,0.0,0.0,0.0,0,6,316
25.5,17.3,9.0,0.0,0.0,0.0,0.0,1,8,141
23.0,18.5,14.0,0.0,0.0,0.0,0.0,2,7,209
6.7,1.1,-4.5,0.0,3.1,3.1,0.0,1,5,304
15.2,13.1,11.0,0.0,0.0,0.0,0.0,1,5,279
5.0,2.5,0.0,2.0,7.4,4.8,2.0,0,8,355
27.5,20.5,13.5,0.0,0.0,0.0,0.0,2,7,159
23.8,18.0,12.2,0.0,0.0,0.0,0.0,1,3,211
24.5,19.0,13.5,0.0,0.0,0.0,0.0,2,7,241
27.5,23.5,19.5,0.0,0.0,0.0,0.0,2,6,210
-7.3,-9.2,-11.0,37.0,0.0,0.0,0.0,0,4,38
25.0,19.0,13.0,0.0,0.0,0.0,0.0,2,8,199
3.3,1.8,0.3,0.0,0.0,0.0,0.0,1,3,312
27.3,22.5,17.6,0.0,0.0,0.0,0.0,1,1,160
22.0,17.3,12.5,0.0,36.4,36.4,0.0,1,7,176
5.0,3.0,1.0,18.0,4.6,2.4,2.0,1,7,60
7.0,5.8,4.5,0.0,1.3,1.3,0.0,1,4,116
13.7,6.3,-1.2,0.0,0.0,0.0,0.0,1,5,330
9.0,-0.3,-9.5,56.0,0.0,0.0,0.0,1,7,49
6.0,1.8,-2.5,0.0,0.0,0.0,0.0,1,7,311
24.3,17.1,9.8,0.0,0.0,0.0,0.0,2,4,269
0.4,-3.3,-6.9,0.0,0.0,0.0,0.0,1,1,325
11.6,6.8,2.0,0.0,0.0,0.0,0.0,1,3,107
4.0,0.0,-4.0,0.0,0.0,0.0,0.0,1,7,316
0.5,-0.8,-2.0,1.0,7.4,0.0,8.4,0,4,321
-1.0,-3.5,-6.0,12.0,0.0,0.0,0.0,0,8,53
-1.7,-9.0,-16.2,24.0,0.0,0.0,0.0,0,4,30
10.0,8.5,7.0,0.0,3.0,3.0,0.0,1,6,122
30.0,24.3,18.5,0.0,0.0,0.0,0.0,2,8,216
22.5,13.5,4.5,0.0,0.0,0.0,0.0,2,6,127
12.8,10.1,7.3,0.0,0.0,0.0,0.0,1,2,295
27.5,18.8,10.0,0.0,0.0,0.0,0.0,1,3,128
16.5,8.0,-0.5,0.0,0.0,0.0,0.0,2,6,313
11.5,0.3,-11.0,6.0,0.4,0.4,0.0,1,7,332
15.5,10.0,4.5,0.0,0.0,0.0,0.0,1,4,138
2.5,-0.5,-3.5,0.0,0.0,0.0,0.0,1,5,291
10.4,8.5,6.5,0.0,16.2,16.2,0.0,1,4,124
30.3,25.7,21.1,0.0,0.0,0.0,0.0,2,5,211
1.3,-2.1,-5.4,10.0,1.8,0.0,2.0,0,2,69
34.5,26.3,18.1,0.0,0.0,0.0,0.0,2,2,195
-1.0,-2.0,-3.0,20.0,6.0,1.8,4.2,1,7,24
21.7,15.1,8.5,0.0,0.0,0.0,0.0,1,4,139
16.3,13.7,11.1,0.0,0.0,0.0,0.0,2,4,148
-11.0,-14.5,-18.0,11.0,0.0,0.0,0.0,0,7,71
23.5,18.8,14.0,0.0,0.0,0.0,0.0,2,5,218
,,,,,,,0,8,44
23.5,20.5,17.5,0.0,1.0,1.0,0.0,1,7,281
7.5,-1.0,-9.5,47.0,0.0,0.0,0.0,0,3,68
13.0,10.8,8.5,0.0,0.0,0.0,0.0,1,6,164
3.5,0.3,-3.0,0.0,8.8,0.0,10.0,1,8,313
-3.0,-7.0,-10.9,26.0,0.3,0.0,0.5,0,5,72
14.5,8.0,1.5,0.0,0.0,0.0,0.0,1,6,110
4.5,2.3,0.0,0.0,0.0,0.0,0.0,1,8,298
10.7,4.7,-1.4,0.0,0.0,0.0,0.0,1,2,291
2.0,-4.3,-10.5,32.0,5.0,3.5,1.7,0,3,42
10.7,4.6,-1.5,0.0,0.0,0.0,0.0,0,2,94
27.3,22.5,17.6,0.0,0.0,0.0,0.0,1,4,177
26.5,17.3,8.0,0.0,0.0,0.0,0.0,2,6,248
0.7,-3.0,-6.6,9.0,10.0,0.0,10.0,0,1,59
7.6,3.2,-1.3,0.0,0.0,0.0,0.0,1,5,319
16.5,13.5,10.5,0.0,1.2,1.2,0.0,2,7,251
-14.8,-19.2,-23.5,13.0,0.0,0.0,0.0,0,1,31
-6.5,-11.0,-15.5,23.0,0.0,0.0,0.0,0,8,3
26.0,21.5,17.0,0.0,0.0,0.0,0.0,1,8,149
28.0,22.3,16.5,0.0,0.0,0.0,0.0,2,7,202
28.5,23.3,18.0,0.0,0.0,0.0,0.0,2,7,201
-6.3,-9.6,-12.8,5.0,0.0,0.0,0.0,0,3,345
-8.6,-11.8,-15.0,24.0,0.0,0.0,0.0,0,6,57
17.4,14.8,12.2,0.0,0.6,0.6,0.0,0,0,252
-18.7,-22.7,-26.6,30.0,2.8,0.0,3.2,0,5,44
13.2,8.3,3.4,0.0,0.0,0.0,0.0,1,5,105
28.0,20.8,13.5,0.0,0.0,0.0,0.0,1,8,236
29.2,23.9,18.6,0.0,0.0,0.0,0.0,1,3,185
25.5,17.3,9.0,0.0,0.0,0.0,0.0,1,8,141
7.8,5.4,3.0,0.0,0.8,0.8,0.0,1,3,300
23.6,15.8,8.0,0.0,2.7,2.7,0.0,1,5,285
12.0,7.5,3.0,0.0,0.0,0.0,0.0,1,7,299
28.4,17.2,6.0,0.0,0.0,0.0,0.0,1,0,92
2.5,-1.8,-6.0,40.0,0.0,0.0,0.0,0,7,51
0.3,-2.9,-6.1,24.0,0.0,0.0,0.0,0,4,31
22.0,19.9,17.8,0.0,9.6,9.6,0.0,1,1,233
-7.6,-12.7,-17.8,10.0,0.0,0.0,0.0,0,5,28
-5.0,-6.3,-7.5,13.0,0.2,0.0,0.6,0,6,363
1.0,0.2,-0.6,12.0,7.9,0.0,12.0,1,3,331
14.0,11.5,9.0,0.0,0.0,0.0,0.0,2,7,298
-20.5,-22.8,-25.0,22.0,0.0,0.0,0.0,0,8,6
23.5,19.3,15.0,0.0,9.0,9.0,0.0,2,6,266
25.0,20.5,16.0,0.0,0.0,0.0,0.0,2,6,211
15.0,12.3,9.5,0.0,9.2,9.2,0.0,0,7,106
18.5,9.8,1.0,0.0,0.0,0.0,0.0,1,6,289
-5.9,-13.3,-20.6,36.0,0.0,0.0,0.0,0,4,76
17.5,16.0,14.5,0.0,25.4,25.4,0.0,1,7,180
-7.5,-15.0,-22.5,22.0,0.0,0.0,0.0,0,7,14
10.0,8.5,7.0,0.0,3.0,3.0,0.0,1,6,122
28.1,21.8,15.5,0.0,31.0,31.0,0.0,2,4,189
3.0,-2.0,-7.0,18.0,6.4,1.0,5.0,0,8,23
5.9,0.7,-4.5,0.0,0.0,0.0,0.0,1,2,314
22.5,14.5,6.5,0.0,3.0,3.0,0.0,2,8,124
7.2,3.8,0.4,0.0,0.0,0.0,0.0,1,5,113
1.7,-2.7,-7.0,21.0,1.8,0.0,1.8,0,2,28
24.1,16.2,8.2,0.0,0.0,0.0,0.0,1,3,273
-7.0,-15.7,-24.3,32.0,0.0,0.0,0.0,0,5,58
29.5,20.3,11.0,0.0,0.0,0.0,0.0,2,8,188
1.2,-3.2,-7.5,38.0,0.0,0.0,0.0,0,4,54
1.3,-8.2,-17.7,17.0,0.0,0.0,0.0,0,6,6
30.0,25.0,20.0,0.0,0.8,0.8,0.0,2,7,138
22.3,13.9,5.5,0.0,0.0,0.0,0.0,2,3,271
27.5,25.0,22.5,0.0,84.6,84.6,0.0,1,8,205
-6.5,-11.0,-15.5,23.0,0.0,0.0,0.0,0,8,3
-0.5,-3.3,-6.0,66.0,2.0,0.0,3.0,1,7,46
20.5,14.0,7.5,0.0,0.0,0.0,0.0,2,6,279
25.4,21.2,16.9,0.0,0.0,0.0,0.0,2,5,204
26.5,23.0,19.5,0.0,0.0,0.0,0.0,2,6,253
-10.5,-15.3,-20.0,28.0,12.0,0.0,12.0,0,5,52
6.8,5.7,4.5,0.0,2.8,2.8,0.0,1,1,332
-9.5,-17.0,-24.5,35.0,2.3,0.0,3.2,0,3,3
14.8,7.5,0.2,0.0,5.8,5.8,0.0,0,0,293
20.7,16.7,12.7,0.0,9.2,9.2,0.0,2,4,211
8.3,1.9,-4.6,0.0,0.0,0.0,0.0,0,4,107
11.5,5.1,-1.3,0.0,0.0,0.0,0.0,1,1,304
12.4,6.0,-0.5,0.0,0.2,0.2,0.0,1,3,97
23.7,14.4,5.0,0.0,0.0,0.0,0.0,2,5,122
-5.5,-12.8,-20.0,14.0,1.8,0.0,2.0,0,3,334
23.0,18.8,14.5,0.0,0.0,0.0,0.0,2,6,152
1.0,0.5,0.0,1.0,0.0,0.0,0.0,0,6,332
9.5,7.3,5.0,0.0,0.0,0.0,0.0,1,6,136
5.0,-2.3,-9.5,16.0,1.4,1.4,0.0,1,7,79
30.2,25.4,20.6,0.0,0.0,0.0,0.0,2,5,193
29.9,23.8,17.6,0.0,0.0,0.0,0.0,1,4,203
29.5,24.3,19.0,0.0,0.0,0.0,0.0,2,6,208
5.5,-0.1,-5.6,11.0,1.5,1.1,0.4,0,6,26
-7.5,-15.0,-22.5,22.0,0.0,0.0,0.0,0,7,14
23.0,19.0,15.0,0.0,0.0,0.0,0.0,2,7,160
15.0,6.3,-2.5,0.0,0.0,0.0,0.0,1,8,112
23.6,15.8,8.0,0.0,2.7,2.7,0.0,1,5,285
26.5,21.3,16.0,0.0,0.0,0.0,0.0,1,8,148
24.0,18.8,13.5,0.0,0.0,0.0,0.0,2,4,219
16.9,12.6,8.3,0.0,0.0,0.0,0.0,2,3,156
,,,,,,,0,8,45
31.8,25.3,18.7,0.0,0.0,0.0,0.0,2,5,229
-8.0,-10.8,-13.6,36.0,0.0,0.0,0.0,0,5,56
16.7,12.8,8.9,0.0,0.0,0.0,0.0,1,5,153
27.5,19.5,11.5,0.0,0.0,0.0,0.0,2,6,167
22.5,19.8,17.0,0.0,23.4,23.4,0.0,1,6,229
22.0,18.0,14.0,0.0,0.0,0.0,0.0,2,3,235
21.2,17.5,13.8,0.0,0.0,0.0,0.0,2,5,136
8.0,5.3,2.5,0.0,3.0,3.0,0.0,1,7,320
23.5,15.3,7.0,0.0,0.0,0.0,0.0,2,6,247
5.0,0.0,-5.0,0.0,0.0,0.0,0.0,1,8,92
8.0,5.0,2.0,0.0,0.0,0.0,0.0,1,5,324
1.0,-1.5,-4.0,17.0,12.6,6.0,7.0,1,7,83
2.0,0.3,-1.5,21.0,1.4,0.0,3.0,0,6,358
11.0,6.5,2.0,0.0,0.0,0.0,0.0,1,6,322
24.2,17.5,10.7,0.0,0.0,0.0,0.0,2,2,161
30.4,25.1,19.8,0.0,1.0,1.0,0.0,2,3,199
31.4,26.3,21.2,0.0,0.0,0.0,0.0,2,5,200
23.8,14.5,5.1,0.0,0.0,0.0,0.0,2,5,270
-15.5,-18.7,-21.8,29.0,0.9,0.0,1.0,0,3,365
-8.0,-10.8,-13.6,36.0,0.0,0.0,0.0,0,5,56
3.1,-1.2,-5.5,45.0,0.0,0.0,0.0,0,3,82
-12.0,-16.5,-21.0,27.0,0.0,0.0,0.0,0,7,8
10.0,8.5,7.0,0.0,70.4,70.4,0.0,0,7,302
22.3,17.2,12.0,0.0,0.0,0.0,0.0,2,5,176
9.2,5.9,2.5,0.0,9.8,9.8,0.0,1,4,103
13.0,8.6,4.1,0.0,0.0,0.0,0.0,1,4,295
19.5,16.5,13.5,0.0,9.0,9.0,0.0,1,7,250
14.0,11.5,9.0,0.0,0.0,0.0,0.0,2,7,298
22.0,19.5,17.0,0.0,1.0,1.0,0.0,2,8,146
32.5,25.0,17.5,0.0,0.0,0.0,0.0,2,6,172
14.5,8.5,2.5,0.0,0.0,0.0,0.0,2,7,130
23.2,16.3,9.3,0.0,0.0,0.0,0.0,1,4,167
1.0,0.5,0.0,23.0,0.4,0.4,0.0,1,7,26
25.2,20.2,15.1,0.0,1.1,1.1,0.0,2,3,214
29.5,21.5,13.5,0.0,0.0,0.0,0.0,2,4,223
7.0,2.0,-3.0,0.0,0.0,0.0,0.0,1,8,101
32.2,26.9,21.5,0.0,0.0,0.0,0.0,2,3,196
28.5,23.3,18.0,0.0,0.0,0.0,0.0,2,8,191
-13.0,-14.8,-16.5,14.0,0.0,0.0,0.0,0,6,350
31.0,24.8,18.5,0.0,2.8,2.8,0.0,2,8,217
13.0,10.6,8.1,0.0,5.8,5.8,0.0,1,5,331
27.5,23.6,19.6,0.0,0.0,0.0,0.0,2,1,220
20.7,16.7,12.7,0.0,9.2,9.2,0.0,2,4,211
-10.5,-12.2,-13.8,22.0,0.0,0.0,0.0,0,2,18
30.7,23.3,15.9,0.0,0.0,0.0,0.0,1,3,232
28.0,23.8,19.5,0.0,0.0,0.0,0.0,2,6,239
2.2,0.7,-0.9,0.0,0.0,0.0,0.0,0,0,310
1.0,-0.5,-2.0,0.0,0.0,0.0,0.0,1,7,341
-17.0,-18.7,-20.4,14.0,0.8,0.0,1.3,0,5,32
9.0,-0.3,-9.5,56.0,0.0,0.0,0.0,1,7,49
4.0,2.8,1.5,26.0,0.4,0.2,0.2,1,7,12
-1.8,-7.4,-13.0,20.0,0.0,0.0,0.0,0,5,87
-9.1,-14.3,-19.5,20.0,0.6,0.0,1.5,0,3,349
24.0,19.5,15.0,0.0,0.0,0.0,0.0,1,8,175
17.5,12.5,7.4,0.0,0.0,0.0,0.0,1,1,127
11.3,6.5,1.6,0.0,0.0,0.0,0.0,1,1,329
1.4,-2.4,-6.2,10.0,0.0,0.0,0.0,0,3,93
21.6,13.4,5.1,0.0,6.2,6.2,0.0,1,3,252
20.5,18.3,16.0,0.0,15.2,15.2,0.0,2,7,195
-6.4,-12.7,-18.9,30.0,0.0,0.0,0.0,0,3,49
4.5,0.6,-3.3,0.0,0.0,0.0,0.0,1,2,322
24.0,19.3,14.5,0.0,15.0,15.0,0.0,1,7,224
25.6,17.9,10.2,0.0,0.0,0.0,0.0,2,3,207
-4.5,-5.5,-6.5,4.0,0.0,0.0,0.0,0,8,338
6.0,2.8,-0.5,0.0,1.0,1.0,0.0,1,6,93
24.0,17.0,10.0,0.0,0.0,0.0,0.0,2,7,240
22.8,17.7,12.5,0.0,3.1,3.1,0.0,2,5,180
27.5,21.5,15.5,0.0,0.0,0.0,0.0,2,7,262
21.4,15.2,9.0,0.0,6.7,6.7,0.0,1,3,279
13.0,8.0,3.0,0.0,0.0,0.0,0.0,2,6,137
-3.0,-8.5,-14.0,51.0,10.6,0.0,16.0,0,7,45
